random_text;degree;data_points;coeffs;nth_root;constant_nth_root;bisection_initial;secant_initial;newton_initial;newton_root;secant_root;poly_val_newton_root;poly_val_secant_root
DLWjVym41a;13;[(0.46401157730493825, 0.4755184151336348), (0.9108430455690422, 0.257968493816613), (0.0213944613020004, 0.8483155857515973), (0.27755865721780426, 0.8292033463778571), (0.5636063276049939, 0.837813001249867), (0.26399036815978316, 0.3322606241030922), (0.6302420705980013, 0.8076001215907991), (0.7079755955331667, 0.953988727712508), (0.8572619390496181, 0.17787279116129384), (0.9509292772954521, 0.7792625331853624), (0.30225151926312244, 0.22350630052166864), (0.266624062339341, 0.24730646415120716), (0.7812675214138171, 0.3332254408081031), (0.27846108205202424, 0.32069725216948386)];[616249909361.0074, -4313289846300.3955, 13609466252276.992, -25579365401259.21, 31877034254269.188, -27735898369070.242, 17274218122073.396, -7762037046583.143, 2500716007166.0786, -565206793142.9907, 85757115598.85849, -8023287244.572248, 384943030.37229365, -5295084.1947153155];4.333333333333333;-35.61746203078363;[36, -36];[-36, -35];-36;0.021394428634163198;0.021392087052359888;-3.714619753882289;-330.80041432753205
hHmVnCaep7;1;[(0.3029879159701997, 0.5316335217499459), (0.012838135247497329, 0.21046735016548823)];[1.1068978607686693, 0.19625684572377458];0.5;0.038516749493445454;[0, 0];[0, 1];0;-0.1773034827147347;-0.17730348271473473;2.7755575615628914e-17;-2.7755575615628914e-17
pvyD58B7df;1;[(0.38670381927908337, 0.3467523769617842), (0.5815099289196892, 0.32383570379939786)];[-0.11763836978555164, 0.39224358385162217];0.5;0.15385502907276455;[0, 0];[0, 1];0;3.334316724778326;3.334316724778326;0.0;0.0
3XP58IvGP5;3;[(0.8449430055544624, 0.10004414125631267), (0.4972654182056534, 0.17145203894267047), (0.9866208765061134, 0.2791315673845205), (0.9504443413090027, 0.6760956888601749)];[-262.57183826589926, 614.4877809522491, -462.2691662000455, 110.38165058344349];1.5;23.01077553404977;[-23, 23];[23, 24];23;1.0013382888482576;1.0013382933804509;-8.322774647240294e-08;-1.8055284556339757e-07
AW9hUcum5V;7;[(0.8753672294611503, 0.06868930729412781), (0.4198749895441076, 0.12771762498326056), (0.4600485243812714, 0.09283903546897398), (0.12410448167386856, 0.01853235551164678), (0.8484195287191795, 0.4840912476966366), (0.4373130266729707, 0.15890907694007106), (0.9288704352950429, 0.8255218095881485), (0.5172546003913766, 0.2510933018917434)];[-60162.70812050163, 256330.57358435128, -449768.8180260638, 418649.7518270356, -221412.68134174746, 65707.5570273006, -9896.155559271398, 552.3919897476911];3.5;6.074342127561411;[-6, 6];[6, 7];6;0.9992465721558358;0.999246499425634;-1.3248789059616684e-05;-4.8457474122187705e-06
wHceKywh6w;7;[(0.2485220003306038, 0.5555157773631482), (0.1927641698562611, 0.0074605904441464865), (0.23366345414571144, 0.835143951018071), (0.44151375069520693, 0.4532197030309214), (0.7548375178737138, 0.8843663504668274), (0.011516322237889343, 0.42754978529213716), (0.21068486424736121, 0.8094226878421674), (0.7854620032274865, 0.20454894367711451)];[-519822.565391565, 1436853.5332257685, -1573730.3210687183, 873421.4659551564, -260382.1996506653, 40080.6424185688, -2623.0844332168995, 25.702762712026637];3.5;2.5284325544359776;[-3, 3];[2, 3];3;0.7857747384425653;0.785774801482238;-7.256177294934218e-05;-0.00011433409942540607
ZWD77jrpvE;1;[(0.461702443837284, 0.27950633359571864), (0.9707777249474403, 0.7149331634043357)];[0.8553289581436131, -0.11540113666398566];0.5;-0.013317422343339895;[0, 0];[-1, 0];0;0.13492017961656497;0.13492017961656497;0.0;0.0
Aib7ncKPe8;11;[(0.7687580489445678, 0.455655968502105), (0.733357394696438, 0.9959391597864973), (0.5964609495227604, 0.16843616819289653), (0.8551468790110683, 0.3969621306268496), (0.05251821603737128, 0.0654180930890359), (0.08822903765186807, 0.9983875799357337), (0.06613852585782931, 0.6858098800437161), (0.9441240555338446, 0.4595710064924714), (0.9349529724611217, 0.6279997706455881), (0.08870504061227258, 0.7343739712667839), (0.7087454350966025, 0.2831504652618754), (0.05655106786805342, 0.4843791784776881)];[329614064.6293963, -1909949839.0646887, 4795153821.013733, -6813465342.251781, 6001062583.785961, -3371348698.8642993, 1197943662.1856272, -258941365.48959273, 32052702.642765656, -2196969.668167074, 77478.11678117306, -1096.5235812427845];3.6666666666666665;-6.746768546629876;[7, -7];[-7, -6];-7;0.05222029356699329;0.05222074854396458;-0.0003370950903445191;-0.00023173891258920776
puPsNly4Rn;13;[(0.14844631150857535, 0.6880349394435725), (0.9599319089341237, 0.5273264371865805), (0.2796384847128245, 0.18643399879811673), (0.17790634347526424, 0.5774081258877327), (0.6315858067900976, 0.227253446253883), (0.9530409957473881, 0.47281824490861213), (0.6843039331916534, 0.2385597371506366), (0.46973249484144874, 0.03692325381488437), (0.541742762085901, 0.0668547849068698), (0.19173259540285048, 0.026091277314804096), (0.6511993780194, 0.6483138805324176), (0.5900001349114476, 0.5200545048554734), (0.9249180337030882, 0.22036537509551302), (0.5711370215513147, 0.6435264668604033)];[2208828832.4956245, -15166672239.916534, 46886412533.69794, -86285329319.2472, 105310144219.6482, -89876275067.1001, 55095109032.67578, -24523977545.80072, 7914732497.325851, -1826790019.5952606, 292798247.145257, -30840146.593654513, 1912721.1795912609, -52757.14581472566];4.333333333333333;-12.295812196553598;[12, -12];[-13, -12];-12;0.14713352271684974;0.14713610869554505;-0.0023223077223519795;-0.0008179282740456983
vNyrAsmHqO;13;[(0.873312878160114, 0.21815963681397277), (0.09499185876921068, 0.31988100591739876), (0.46347204613391635, 0.07487391763759188), (0.5981984619428683, 0.5100824241308324), (0.5530377768709938, 0.25927116447903265), (0.27569652615184614, 0.8448949895400547), (0.6710074552718912, 0.21359968251239658), (0.06568969316183226, 0.9796191671762468), (0.4816998056145756, 0.4650635168027303), (0.11993531390469281, 0.20036884801160604), (0.1669880395883142, 0.41770941918326443), (0.40576545192922253, 0.32102033018808274), (0.3101851444375443, 0.7017318805164385), (0.27117425109424986, 0.35928250678471807)];[44805618752.60895, -226807524991.52136, 513580577990.8644, -687544880778.0461, 605765427730.1903, -369920000663.60126, 160568147073.63873, -49974810829.32701, 11106393753.734106, -1732846408.6550908, 183634308.13438722, -12461792.10120229, 483566.23437577405, -8078.289609714737];4.333333333333333;-7.974236220953491;[8, -8];[-8, -7];-8;0.06530541323882354;0.06530717510343446;-0.009318471691585728;-0.004634424610230781
a6xEyV5ZXV;1;[(0.021090548711482526, 0.5615223638423474), (0.315804472265531, 0.9168154575188563)];[1.205552453687688, 0.5360966010935999];0.5;0.2873995657041104;[0, 0];[0, 1];0;-0.44468956904672496;-0.444689569046725;1.1102230246251565e-16;0.0
SQ3oBatRbd;3;[(0.06699410726544475, 0.8513666370877645), (0.01851678709077309, 0.10259011962508413), (0.8355144458819911, 0.3702128368311377), (0.33506352879516876, 0.19251083455501639)];[73.70829712776232, -87.55922681938617, 22.485654668146477, -0.28421837031136293];1.5;-0.4322829401155532;[0, 0];[-1, 0];0;0.01332337521785534;0.013323437506692626;-2.073477231523402e-06;-8.157576648071263e-07
ZuwahIZXgp;5;[(0.7656489184336047, 0.1513009883617331), (0.6572100905497187, 0.1905519383217712), (0.15141691640228128, 0.1619893902191577), (0.2136004091931697, 0.5650183639405214), (0.07193994841838447, 0.29989732264450586), (0.3078941703310797, 0.22629086487846317)];[-2000.3162674342746, 3934.7899745814943, -2726.0421153958723, 797.5718916159091, -96.31879489997152, 4.0147575142497836];2.5;1.7436677207605629;[-2, 2];[1, 2];2;0.769087440083107;0.7690874121720432;-7.545236049288917e-06;-6.257637824802487e-06
jFS7gOlcQP;11;[(0.87895415555417, 0.4700187912046293), (0.9969247995671948, 0.04362450477686686), (0.833967221745744, 0.5112743043638591), (0.12583376580796524, 0.16093840662250214), (0.15610811182622686, 0.15079576161575425), (0.8252984794308007, 0.023032538076438347), (0.4548264892066626, 0.01001622431117255), (0.08425646192433178, 0.014459620180259147), (0.012598438575090465, 0.6775579921169863), (0.37879094626042686, 0.432502863800994), (0.6372755994670429, 0.5197040436464215), (0.3747202844289894, 0.6397414146200104)];[-4407642.072931703, 24548425.458725423, -58973089.65663159, 79980237.58710977, -67325132.33124161, 36446956.48038818, -12732841.066058546, 2810553.0170733966, -374199.99964759545, 27677.86143917711, -954.4320355798422, 8.990220182823752];3.6666666666666665;1.8202002951525702;[-2, 2];[1, 2];2;0.9978080411215308;0.9999999987363773;-3.264465128971494e-05;-0.16359036657142845
o4WdFDOpzG;13;[(0.15396486463129377, 0.001232642386516991), (0.6773228151519907, 0.2903166158913495), (0.514602895605479, 0.2153509511464543), (0.9135755534595681, 0.7903007362075078), (0.26056533962820605, 0.7528124392723146), (0.1580604004473375, 0.31815645828011807), (0.5716594676523994, 0.2879769608427645), (0.8574155524112164, 0.7041605451855318), (0.6710462266452057, 0.6045453876566366), (0.819856258426866, 0.9647413461420355), (0.17797085615435848, 0.2231155568780343), (0.048837477850591116, 0.3648171836464381), (0.1552253876357329, 0.22723165234804354), (0.3181784881610137, 0.7208765722725167)];[-52139607641.20303, 320477192799.2148, -880723779264.2625, 1428715146078.583, -1521434282892.3335, 1119078405766.974, -582609193616.0427, 216429088600.14835, -57097479644.475624, 10509252097.448603, -1303241885.9873433, 102177185.00399011, -4470716.664267895, 79935.24418411097];4.333333333333333;13.533220175692007;[-14, 14];[13, 14];14;0.9135794413770454;0.913578207453245;-0.3852560047234874;-0.012156378623330966
BAgGd1gjVa;1;[(0.7896098929986762, 0.37771305279947953), (0.47396476182422753, 0.24861877001262278)];[0.40898550313931425, 0.05477405342763575];0.5;0.0030001969288934957;[0, 0];[0, 1];0;-0.1339266380035428;-0.13392663800354276;-6.938893903907228e-18;6.938893903907228e-18
1pC1iafTRa;7;[(0.7093779956132382, 0.7091335158795671), (0.7175831623152179, 0.7417763375646241), (0.11094125540463717, 0.8433520094586353), (0.6283694262312297, 0.6989524053338199), (0.009530120056454705, 0.5921033525839496), (0.21949856698113202, 0.14631328348024297), (0.9140510555148593, 0.4859949374755822), (0.7673279476442444, 0.3148233832215046)];[46213.62187488655, -154455.83593865304, 203872.1495930232, -133845.08257188514, 44979.397294041526, -7108.326088481793, 422.4652686402711, -2.8262845639649967];3.5;-1.345608818832893;[1, -1];[-2, -1];-1;0.007621181152926799;0.007619827506669297;-4.776139304940585e-06;-0.0004402845317366122
GCaJJ1Kwm6;11;[(0.9156769399641627, 0.5589211030848356), (0.6841939588399706, 0.4154138353980791), (0.3372583607108349, 0.8562980969495104), (0.47550289915513644, 0.9056015652054107), (0.9904334956383, 0.2829127365711416), (0.8421892491002755, 0.07357798590432574), (0.6119720254683662, 0.924976568699586), (0.34248144257210433, 0.08212330124722311), (0.5010655376122395, 0.9353076280117505), (0.9266904561072702, 0.685651277464111), (0.43119935016153266, 0.9088257680614044), (0.7397028583355089, 0.3926719910845896)];[-1539714.215665847, 18162567.846828073, -83866824.70230478, 213485356.69098783, -342005884.0180795, 367090242.0987036, -271516451.5068966, 139069834.78214806, -48496055.39015113, 10989677.842088358, -1458776.1143539771, 86026.9728237719];3.6666666666666665;22.172233701184695;[-22, 22];[22, 23];22;5.007835987730384;5.007835583816717;-1432684.7748421154;-15115.907507092998
zekSestS7y;9;[(0.13233301902287609, 0.11722095989182979), (0.025572998306071848, 0.6577107120636121), (0.6947576551054127, 0.19246062425018828), (0.38084992143469776, 0.8286410388893681), (0.31806470140210774, 0.9411224899805749), (0.07502062813221733, 0.020986349081258626), (0.6957142672927885, 0.8082167166493195), (0.6263346223879243, 0.8469744703931331), (0.506395014722836, 0.1765412793080361), (0.9582389330934785, 0.13751045054624533)];[-7037473.567060939, 26193059.239210587, -40564385.80895229, 33983157.79987148, -16741977.760694336, 4932117.3277701745, -844449.483504009, 77846.59714074216, -3346.574608914395, 47.51689215775447];4.5;2.358483786864673;[-2, 2];[2, 3];2;0.9582417090533054;0.9582412715960339;-0.05429597105406714;-0.024068514061781343
sMG0FQ0Nhq;3;[(0.056013545755811855, 0.8489624356310627), (0.6930133866026662, 0.5613485779024165), (0.7842214404465725, 0.3384689459553297), (0.3891750302799535, 0.5606696820881442)];[-10.372455812791726, 13.167894603174084, -4.89788378038523, 1.0838186670108096];1.5;1.0551262258353746;[-1, 1];[1, 2];1;0.862482546997027;0.8624825224674968;-1.3422006017727028e-07;-3.4484204380902383e-09
cnH8SjeMAZ;9;[(0.38691262716599817, 0.7191386561690655), (0.02179948618015659, 0.023598206404348065), (0.5126605114669561, 0.6869114178792628), (0.6139114669350383, 0.052978785941895534), (0.05225031113680656, 0.7376565489143188), (0.006308425687722385, 0.6314592188779931), (0.6079938024354802, 0.7184326396143071), (0.910671172301475, 0.809149580112552), (0.3529254159567835, 0.9423669871405455), (0.39990782348287746, 0.5088407037801758)];[-621734.8979374291, 2514756.781359941, -4139356.1120435297, 3590837.337474361, -1773831.5920371749, 500973.6956632617, -76461.6512425004, 5505.412951606522, -150.80503213828564, 1.3821267560701804];4.5;1.0745654207716058;[-1, 1];[1, 2];1;0.9104313357950387;1.0000451351616346;5.199337183459107e-06;539.9206589917646
LRAIszS3Pv;9;[(0.6452485262869794, 0.43198233451663837), (0.6920248117945222, 0.2170240467920006), (0.8506043411790526, 0.783692842747318), (0.8790173298431896, 0.9220596848341243), (0.7987420589469177, 0.12228449711655032), (0.4827068711354805, 0.7999179220340316), (0.7458207104703021, 0.3071444448971833), (0.2678664014862224, 0.23260461766634466), (0.1123747436216187, 0.9204952844260266), (0.9098290688622082, 0.12136742839703973)];[6969026.800455576, -39260319.523941554, 96037416.76924357, -133375055.60609756, 115309138.82891206, -63917083.271863356, 22496373.617154837, -4778664.069504669, 543508.6841350932, -24280.234210064875];4.5;-9.429759970653631;[9, -9];[-10, -9];-9;0.11235042107838049;0.1123500189985536;-0.0001762040628818795;-0.015402795070258435
pBrtAiDt7E;13;[(0.5620604407891503, 0.5762195277574594), (0.023041442715759253, 0.1792042409867184), (0.20686991836790136, 0.1409975150107543), (0.6569864344980282, 0.9923245986613192), (0.3178707950454852, 0.6344521524836582), (0.5629127135250904, 0.4522727614837434), (0.7099834357096616, 0.1468707508260868), (0.6601443971071268, 0.5515888602461233), (0.5710215520366401, 0.12143691725442429), (0.820835201239257, 0.14841208507951775), (0.6095580863176825, 0.8171805924918265), (0.35942006957743966, 0.562121863152259), (0.16171369309167094, 0.7670967378529524), (0.24986381722096618, 0.38705732289862127)];[-541134771323.25507, 3195171477685.158, -8509515305647.737, 13504538602573.633, -14210753570380.52, 10437511511648.582, -5483425718822.085, 2075954398861.7498, -562626557480.258, 106798650983.91061, -13598107407.910501, 1070695178.8751986, -44021366.142251566, 585478.1884967685];4.333333333333333;21.427130389285153;[-21, 21];[21, 22];21;0.820838233615112;0.8208355835507569;-2.7837968465173617;-0.22756949218455702
F4IkJ23UMl;7;[(0.06325171823290643, 0.3011674226986417), (0.30916018052363825, 0.7492890044190872), (0.5656563764857169, 0.9537319790105061), (0.8707094258873407, 0.7150001302517764), (0.8720744102661244, 0.671933245546564), (0.9930413055302657, 0.003789008477794953), (0.12330783893041697, 0.5679689537393933), (0.9733380314638282, 0.5893071911148818)];[-31780.911060857932, 122850.05784217495, -188733.44416483608, 146113.77623203697, -59654.2226433456, 12290.774544655233, -1121.5055078064468, 35.006113012659405];3.5;2.7617474947366385;[-3, 3];[2, 3];3;0.9931090592437136;0.9931101113188091;-1.2756975920069635e-06;-6.024826767969671e-05
yeA5gzNEyo;9;[(0.9954059625976833, 0.5971494739574941), (0.4382528061967691, 0.10396329826287454), (0.011218708689574308, 0.0664715639660971), (0.4024859765011891, 0.870391887748564), (0.6308998202998835, 0.5124321517791257), (0.18305208406841578, 0.5188795932857102), (0.06477259562783133, 0.9247835327999014), (0.791118796900019, 0.0010947153918146046), (0.062979704444459, 0.5448801899457647), (0.7726259157535512, 0.514030111194762)];[-1049898.1806750186, 4479325.688944322, -7981113.18826697, 7699066.55316452, -4354449.5317855645, 1458702.5315984462, -277380.1121601359, 26728.411856894305, -1011.1367599361159, 8.41540495849508];4.5;1.6053592196747575;[-2, 2];[1, 2];2;0.995547517686172;0.9999989128395866;-0.0013536538639851159;-20.543239205957683
DPnfXBRx0h;7;[(0.25325069017738866, 0.2873400632917228), (0.7648083767736863, 0.5153708825262396), (0.5944704392617213, 0.20664771985209296), (0.4225153597847524, 0.8157834389453491), (0.8728256894726012, 0.6303725247505318), (0.6351988886782206, 0.39620055725561565), (0.7002027734105003, 0.8319512806488809), (0.38488239324518003, 0.8577250139383801)];[48104.125266373594, -179492.0775494678, 279546.47240841633, -235521.85132217547, 115999.25108315426, -33444.99261363369, 5235.846099523265, -343.055058781026];3.5;-5.301388908486331;[5, -5];[-6, -5];-5;0.2449682369512188;0.24496872814402842;-3.1608088988832606e-05;-1.1888918720615038e-05
TccW7vLgKK;1;[(0.2177930114511738, 0.05587703778874398), (0.7883399772711438, 0.3075926602397231)];[0.44118300075300954, -0.04020953654631945];0.5;-0.0016168068292697997;[0, 0];[-1, 0];0;0.09114026714014357;0.09114026714014357;0.0;0.0
fVx6Y0Q7e2;1;[(0.31678452444503435, 0.8214640899862314), (0.24383772523531888, 0.07545537265635305)];[10.226750527945311, -2.418212212626928];0.5;-5.847750305298023;[6, -6];[-6, -5];-6;0.23645948984665208;0.23645948984665205;0.0;-4.440892098500626e-16
VuYtlc60Jr;9;[(0.2910313229196899, 0.820668370593985), (0.907989473097972, 0.827161207821496), (0.9309266765515978, 0.055067271482850955), (0.10546593031747276, 0.15665379403577673), (0.9184984787805616, 0.8697011879493618), (0.6221097159964041, 0.7572575768517877), (0.12825293751597588, 0.45430908078506604), (0.7955815478511503, 0.7339085935493355), (0.22436801994994027, 0.1540231085044118), (0.06271175691380093, 0.08146096948100234)];[-392293.43702011765, 1673135.404842763, -2985365.7731192037, 2896391.091014415, -1665143.8000401657, 581182.9292398155, -121656.01159190337, 14552.318728742277, -890.3361547902957, 21.150215169819877];4.5;1.9702185230217544;[-2, 2];[1, 2];2;0.9313819035469335;0.9999906342691556;-5.6017618927484136e-05;-66.44035634379985
